company,company_label,product_line,country_scope,source_file,source_descriptor,month,quarter,export_value_usd,export_value_krw,export_weight_kg,domestic_company_count,foreign_counterparty_count
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-01","2024-Q1","11872293","15627940020","2401091.12",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-02","2024-Q1","19834308","26423924403","3675003.35",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-03","2024-Q1","15402310","20445921797","2936767.08",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-04","2024-Q2","16587134","22484010849","3314039.07",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-05","2024-Q2","17789630","24300206241","3495402.36",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-06","2024-Q2","18573831","25537260705","3612875.63",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-07","2024-Q3","17373265","24046627023","3412059.07",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-08","2024-Q3","20743617","28277135791","4064273.77",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-09","2024-Q3","19816262","26431147158","3816204.97",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-10","2024-Q4","18538131","24954297822","3554562.77",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-11","2024-Q4","18816875","26157590292","3681233.95",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2024-12","2024-Q4","20268643","28814817297","3937486.37",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-01","2023-Q1","5290664","6625823167","1237974.34",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-02","2023-Q1","7948192","10018757307","1929606.87",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-03","2023-Q1","8938535","11677439238","2028948.46",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-04","2023-Q2","12625389","16556044213","2940203.83",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-05","2023-Q2","12742596","16968514604","3062925.31",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-06","2023-Q2","15666880","20287059826","3638248.11",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-07","2023-Q3","6523280","8446929814","1351603.82",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-08","2023-Q3","15858504","20804022136","3035069.1",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-09","2023-Q3","11618030","15419208756","2113201.04",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-10","2023-Q4","9770310","13167657798","1908963.13",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-11","2023-Q4","9733019","12860025028","1940707.3",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2023-12","2023-Q4","9872401","12871731997","1993121.72",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-01","2022-Q1","9536047","11247808472","2450979.32",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-02","2022-Q1","7899453","9383475015","2039857.01",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-03","2022-Q1","9718278","11628561028","2571170.38",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-04","2022-Q2","7144560","8651146559","1757236.57",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-05","2022-Q2","6319031","7921005398","1515953.06",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-06","2022-Q2","7265512","9093803413","1686515.54",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-07","2022-Q3","5375257","6937535109","1248994.44",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-08","2022-Q3","4521358","5873115508","1092348.15",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-09","2022-Q3","5962181","8204696789","1451355.34",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-10","2022-Q4","3350417","4780125042","815111.36",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-11","2022-Q4","4047148","5633158519","1225978.35",,
"samyang","삼양식품","ramen","us","samyang_ramen_us.xlsx","* 조회조건 -  [품목 : 1902301010, 국가 : US, $/원]","2022-12","2022-Q4","5021484","6565186565","1410965.63",,
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2026-01","2026-Q1","19612999","28584425619","5267571.502","402","662"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2026-02","2026-Q1","17737363","25687379568","4730035.504","366","636"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2026-03","2026-Q1","20566738","30240283323","5405857.825","424","731"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2026-04","2026-Q2","23116420","34522588714","5839877.769","431","737"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-01","2025-Q1","16582466","24252792095","4576568.802","335","574"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-02","2025-Q1","19801890","28635319293","5325418.409","396","673"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-03","2025-Q1","22165808","32130466236","5254875.475","368","649"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-04","2025-Q2","22331805","32414975674","5908768.366","388","685"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-05","2025-Q2","22040020","31030344988","5592699.232","374","644"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-06","2025-Q2","19498945","26696916581","5392693.203","405","667"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-07","2025-Q3","20611012","28255333262","5843898.345","404","683"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-08","2025-Q3","17591636","24408631133","5183912.762","396","691"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-09","2025-Q3","21991172","30569255817","6236309.947","425","737"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-10","2025-Q4","17009043","24087690655","4925405.67","392","635"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-11","2025-Q4","18196337","26371508678","5349646.19","409","710"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2025-12","2025-Q4","20428889","30056195618","5742567.117","433","722"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-01","2024-Q1","17937634","23576653592","4969346.56","332","581"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-02","2024-Q1","14761008","19669898948","4161135.121","315","569"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-03","2024-Q1","16142564","21435517734","4389269.148","363","615"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-04","2024-Q2","20385641","27720740541","5299725.676","384","692"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-05","2024-Q2","18328106","25052900473","5097513.128","384","657"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-06","2024-Q2","18526116","25472990609","5196259.904","346","617"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-07","2024-Q3","20011724","27689776424","5744437.745","384","674"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-08","2024-Q3","17758942","24265012467","5078412.501","357","648"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-09","2024-Q3","17409021","23235354154","4857406.273","369","640"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-10","2024-Q4","19869858","26749623199","5275723.232","385","713"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-11","2024-Q4","19994289","27792428466","5238398.308","405","719"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2024-12","2024-Q4","18687048","26522137365","5491509.611","368","663"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-01","2023-Q1","15472266","19455450750","3776548.146","269","502"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-02","2023-Q1","16221761","20315836335","4559558.731","325","566"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-03","2023-Q1","16377434","21402029774","4686595.083","319","598"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-04","2023-Q2","15096850","19799825563","4208878.126","322","574"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-05","2023-Q2","15755635","20991612995","4478977.99","344","628"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-06","2023-Q2","17266910","22465360000","4777197.284","326","586"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-07","2023-Q3","15772524","20355963538","4781836.134","320","569"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-08","2023-Q3","17271201","22636491071","5007576.681","377","670"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-09","2023-Q3","17758901","23575541573","5436092.521","350","618"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-10","2023-Q4","17916891","24157425005","5054138.398","324","604"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-11","2023-Q4","18444875","24413035950","5154220.515","382","657"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2023-12","2023-Q4","17687279","23068469877","4725140.847","338","579"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-01","2022-Q1","17240288","20347598829","5053602.336","307","551"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-02","2022-Q1","14504721","17232212223","4523216.251","282","526"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-03","2022-Q1","16883334","20341753728","4911048.122","287","589"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-04","2022-Q2","18600716","22553137269","5099079.368","303","583"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-05","2022-Q2","18353249","23064918288","5237451.943","326","591"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-06","2022-Q2","14379345","18125228371","4336280.178","278","502"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-07","2022-Q3","16460950","21237944859","4976666.221","302","527"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-08","2022-Q3","15856601","20587387211","4935524.388","314","578"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-09","2022-Q3","15621989","21341043742","4547296.596","308","541"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-10","2022-Q4","17309697","24683916887","4831754.901","321","553"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-11","2022-Q4","16110678","22269134585","4417024.889","329","593"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2022-12","2022-Q4","15974831","20939950932","4604302.003","306","554"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2021-01","2021-Q1","17025471","18456078608","5079534.6","295","565"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2021-02","2021-Q1","14442183","15891827308","4123118.349","293","530"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2021-03","2021-Q1","18872728","21064828521","5303433.186","336","635"
"samyang","삼양식품","sauce","total","samyang_sauce.xlsx","* 조회조건 -  [품목 : 2103909090, 국가 : US, $/원]","2021-04","2021-Q2","18591376","20701540275","5128622.747","340","624"
